,City,Latitude,Longitude,Latitude_num,Longitude_num,avg_d_kbps
53,AR: Buenos Aires-Ezeiza,-34.82222222222222,-58.53583333333333,-34.82222222222222,-58.53583333333333,4144
54,AR: Buenos Aires-Mar de Plata-General Pueyrredon,-38.000277777777775,-57.55611111111111,-38.000277777777775,-57.55611111111111,171026
55,AR: Buenos Aires-25 de Mayo,-35.5,-60.25,-35.5,-60.25,7644
56,AR: Buenos Aires-Berisso,-34.916666666666664,-57.833333333333336,-34.916666666666664,-57.833333333333336,25429
57,AR: Buenos Aires-Roque Perez,-35.44499999999999,-59.410555555555554,-35.44499999999999,-59.410555555555554,4455
58,AR: Buenos Aires-Tres Lomas,-36.45277777777778,-62.862500000000004,-36.45277777777778,-62.862500000000004,15177
59,AR: Cordoba-Villa Maria -Villa Nueva,0.0,0.0,0.0,0.0,24021
60,AR: Cordoba-Cordoba,-31.41333333333333,-64.18083333333334,-31.41333333333333,-64.18083333333334,115266
61,AR: Cordoba-Jesus Maria - Colonia Caroya,0.0,0.0,0.0,0.0,24021
62,AR: Cordoba-San Roque,-31.373333333333335,-64.4675,-31.373333333333335,-64.4675,10746
63,AR: La Pampa-Santa Rosa,-36.61666666666667,-64.28333333333333,-36.61666666666667,-64.28333333333333,91557
64,AR: Santa Fe-Gran Rosario,-32.975,-60.681666666666665,-32.975,-60.681666666666665,46610
65,AR: Santa Fe-Santa Fe,-31.648611111111112,-60.70861111111111,-31.648611111111112,-60.70861111111111,121305
66,AR: Santa Fe-Funes,-32.91555555555556,-60.80972222222222,-32.91555555555556,-60.80972222222222,104372
67,AR: Santa Fe-Gran Rosario-Pueblo Esther,0.0,0.0,0.0,0.0,24021
68,AR: Chubut-Rawson,-43.3,-65.10222222222221,-43.3,-65.10222222222221,27373
69,AR: Chubut-Comodoro Rivadavia,-45.862500000000004,-67.49388888888889,-45.862500000000004,-67.49388888888889,175022
70,AR: Neuquen-Neuquen,-38.95138888888889,-68.05888888888889,-38.95138888888889,-68.05888888888889,139406
71,AR: Rio Negro-Sierra Grande,-41.59166666666667,-65.33916666666666,-41.59166666666667,-65.33916666666666,21236
72,AR: Catamarca-Santa Maria,-26.666666666666668,-66.41666666666667,-26.666666666666668,-66.41666666666667,528
73,AR: San Fernando del Valle de Catamarca,-28.46944444444444,-65.785,-28.46944444444444,-65.785,30421
74,AR: Santa Cruz-Rio Gallegos,-51.6225,-69.21805555555555,-51.6225,-69.21805555555555,34963
75,AR: Santa Cruz-Caleta Olivia,-46.44777777777777,-67.5225,-46.44777777777777,-67.5225,27437
76,AR: Tierra del Fuego-Rio Grande,-53.7875,-67.70972222222223,-53.7875,-67.70972222222223,21372
77,BO: Beni-Trinidad,-14.833333333333334,-64.9,-14.833333333333334,-64.9,23273
78,BO: Beni-Riberalta,-11.01,-66.0525,-11.01,-66.0525,19729
79,BO: Chuquisaca-Sucre,-19.033055555555556,-65.2625,-19.033055555555556,-65.2625,32212
80,BO: Chuquisaca-Padcoyo,-20.4,-65.3,-20.4,-65.3,10557
81,BO: Chuquisaca-Mosoj Llajta,-19.651666666666664,-64.69944444444445,-19.651666666666664,-64.69944444444445,49197
82,BO: Cochabamba-Cochabamba,-17.389444444444443,-66.15666666666667,-17.389444444444443,-66.15666666666667,31490
83,BO: Cochabamba-Sacaba,-17.397777777777776,-66.03805555555556,-17.397777777777776,-66.03805555555556,23161
84,BO: Cochabamba-Quillacollo,-17.392222222222223,-66.27833333333334,-17.392222222222223,-66.27833333333334,22970
85,BO: Cochabamba-Ivirgarzama,-17.050833333333333,-64.86583333333333,-17.050833333333333,-64.86583333333333,14873
86,BO: Cochabamba-Arachaca,0.0,0.0,0.0,0.0,24021
87,BO: Cochabamba-Chinchilla,0.0,0.0,0.0,0.0,24021
88,BO: Cochabamba-Pocona,-17.65,-65.4,-17.65,-65.4,2767
89,BO: Cochabamba-Tutimayu,0.0,0.0,0.0,0.0,24021
90,BO: Cochabamba-Nueva Galilea,0.0,0.0,0.0,0.0,24021
91,BO: La Paz-El Alto,-16.513333333333332,-68.19222222222223,-16.513333333333332,-68.19222222222223,17500
92,BO: La Paz-Inquisivi,-16.95777777777778,-67.1563888888889,-16.95777777777778,-67.1563888888889,396011
93,BO: La Paz-La Paz,-16.5,-68.15,-16.5,-68.15,31827
94,BO: La Paz-Patacamaya,-17.23611111111111,-67.91416666666667,-17.23611111111111,-67.91416666666667,23200
95,BO: La Paz-Cairoma,-16.9,-67.55,-16.9,-67.55,40808
96,BO: La Paz-Taipiplaya,-15.833333333333334,-67.6,-15.833333333333334,-67.6,20135
97,BO: La Paz-Antequera,-17.666666666666668,-68.11666666666666,-17.666666666666668,-68.11666666666666,23054
98,BO: La Paz-San Antonio,-15.324444444444444,-67.52194444444444,-15.324444444444444,-67.52194444444444,20602
99,BO: La Paz-Santa Fe,-13.804444444444446,-67.82583333333334,-13.804444444444446,-67.82583333333334,29891
100,BO: Oruro-Oruro,-17.983333333333334,-67.15,-17.983333333333334,-67.15,22990
101,BO: Pando-Cobija,-11.026666666666667,-68.76916666666666,-11.026666666666667,-68.76916666666666,38144
102,BO: Pando-Santa Lucia,-11.08361111111111,-67.89555555555556,-11.08361111111111,-67.89555555555556,4370
103,BO: Potosi-Potosi,-19.58361111111111,-65.75305555555556,-19.58361111111111,-65.75305555555556,30042
104,BO: Potosi-Llallagua,-18.424722222222222,-66.57777777777777,-18.424722222222222,-66.57777777777777,16967
105,BO: Potosi-Tinguipaya,-19.22,-65.82277777777777,-19.22,-65.82277777777777,15609
106,BO: Potosi-Chayanta-Colquechaca,-18.883333333333333,-66.08333333333333,-18.883333333333333,-66.08333333333333,19327
107,BO: Potosi-Quivi Quivi,-19.45,-65.46666666666667,-19.45,-65.46666666666667,24562
108,BO: Santa Cruz-Santa Cruz,-17.78611111111111,-63.18111111111111,-17.78611111111111,-63.18111111111111,36152
109,BO: Santa Cruz-Montero Hoyos,-17.642777777777777,-62.82222222222222,-17.642777777777777,-62.82222222222222,18848
110,BO: Santa Cruz-La Guardia,-17.8925,-63.29222222222222,-17.8925,-63.29222222222222,32055
111,BO: Santa Cruz-Ascension de Guarayos,0.0,0.0,0.0,0.0,24021
112,BO: Santa Cruz-Las Barreras,-17.454166666666666,-63.17972222222222,-17.454166666666666,-63.17972222222222,25846
113,BO: Santa Cruz-Don Lorenzo,-17.783333333333335,-62.86666666666667,-17.783333333333335,-62.86666666666667,2446
114,BO: Santa Cruz-Paurito,-17.880833333333335,-62.94138888888889,-17.880833333333335,-62.94138888888889,3512
115,BO: Santa Cruz-La Asunta,-17.716666666666665,-61.61666666666667,-17.716666666666665,-61.61666666666667,17845
116,BO: Tarija-Tarija,-21.53527777777778,-64.72944444444444,-21.53527777777778,-64.72944444444444,27191
117,BO: Tarija-Yacuiba,-21.960833333333333,-63.651666666666664,-21.960833333333333,-63.651666666666664,17376
118,BO: Tarija-Villa El Carmen,-21.78805555555556,-63.57361111111111,-21.78805555555556,-63.57361111111111,12033
119,BR: Norte-Ananindeua,-1.3655555555555556,-48.37222222222222,-1.3655555555555556,-48.37222222222222,207620
120,BR: Norte-Belem,-1.4558333333333333,-48.504444444444445,-1.4558333333333333,-48.504444444444445,254435
121,BR: Norte-Jaru,-10.592222222222222,-62.585,-10.592222222222222,-62.585,6388
122,BR: Norte-Manaus,-3.1019444444444444,-60.025,-3.1019444444444444,-60.025,188000
123,BR: Norte-Maraba,-5.381388888888888,-49.132222222222225,-5.381388888888888,-49.132222222222225,181443
124,BR: Norte-Para-Cameta,-2.2955555555555556,-49.49194444444444,-2.2955555555555556,-49.49194444444444,147955
125,BR: Norte-Para-Sao Felix do Xingu,-7.213333333333334,-52.19333333333333,-7.213333333333334,-52.19333333333333,1805
126,BR: Norte-Amazonas-Nova Olinda,-3.9463888888888894,-58.59722222222222,-3.9463888888888894,-58.59722222222222,2596
127,BR: Nordeste-Campina Grande,-7.230555555555556,-35.88111111111111,-7.230555555555556,-35.88111111111111,151312
128,BR: Nordeste-Caruaru,-8.283333333333333,-35.976111111111116,-8.283333333333333,-35.976111111111116,76509
129,BR: Nordeste-Fortaleza,-3.7172222222222224,-38.543055555555554,-3.7172222222222224,-38.543055555555554,142739
130,BR: Nordeste-Jaboatao Dos Guararapes,-8.112777777777778,-35.014722222222225,-8.112777777777778,-35.014722222222225,70188
131,BR: Nordeste-Joao Pessoa,-7.114999999999999,-34.863055555555555,-7.114999999999999,-34.863055555555555,167459
132,BR: Nordeste-Maranguape,-3.9955555555555557,-38.72944444444445,-3.9955555555555557,-38.72944444444445,28638
133,BR: Nordeste-Paulista,-7.928055555555556,-34.88333333333333,-7.928055555555556,-34.88333333333333,98519
134,BR: Nordeste-Recife,-8.05388888888889,-34.88111111111111,-8.05388888888889,-34.88111111111111,182957
135,BR: Nordeste-Salvador,-12.975555555555555,-38.490833333333335,-12.975555555555555,-38.490833333333335,166985
136,BR: Nordeste-Sao Luis,-2.529722222222222,-44.30277777777778,-2.529722222222222,-44.30277777777778,105477
137,BR: Nordeste-Camacari,-12.6975,-38.32416666666667,-12.6975,-38.32416666666667,118389
138,BR: Nordeste-Alagoas-Junqueiro,-9.885,-36.45638888888889,-9.885,-36.45638888888889,93926
139,BR: Nordeste-Bahia-Utinga,-12.0425,-41.19472222222222,-12.0425,-41.19472222222222,10884
140,BR: Nordeste-Bahia-Marau-Barra,-13.905000000000001,-38.933055555555555,-13.905000000000001,-38.933055555555555,129707
141,BR: Nordeste-Bahia-Teofilandia,-11.533888888888889,-38.94499999999999,-11.533888888888889,-38.94499999999999,18095
142,BR: Nordeste-Ceara-Itarema,-3.0833333333333335,-39.89694444444444,-3.0833333333333335,-39.89694444444444,1763
143,BR: Nordeste-Ceara-Araripe,-7.204444444444444,-40.11416666666667,-7.204444444444444,-40.11416666666667,831
144,BR: Nordeste-Maranhao-Vitoria do Mearim,-3.4622222222222225,-44.870555555555555,-3.4622222222222225,-44.870555555555555,154173
145,BR: Sudeste-Belo Horizonte,-19.920833333333334,-43.937777777777775,-19.920833333333334,-43.937777777777775,198367
146,BR: Sudeste-Contagem,-19.88722222222222,-44.075833333333335,-19.88722222222222,-44.075833333333335,204334
147,BR: Sudeste-Diadema,-23.68611111111111,-46.62277777777778,-23.68611111111111,-46.62277777777778,206247
148,BR: Sudeste-Duque De Caxias,-22.785555555555558,-43.31166666666666,-22.785555555555558,-43.31166666666666,176202
149,BR: Sudeste-Guarulhos,-23.462777777777777,-46.53333333333333,-23.462777777777777,-46.53333333333333,217790
150,BR: Sudeste-Montes Claros,-16.587777777777777,-43.89972222222222,-16.587777777777777,-43.89972222222222,4394
151,BR: Sudeste-Nova Iguacu,-22.759166666666665,-43.45111111111111,-22.759166666666665,-43.45111111111111,225219
152,BR: Sudeste-Pouso Alegre,-22.2525,-45.9075,-22.2525,-45.9075,152122
153,BR: Sudeste-Ribeirao Preto,-21.177500000000002,-47.81027777777778,-21.177500000000002,-47.81027777777778,180963
154,BR: Sudeste-Rio De Janeiro,-22.906388888888888,-43.18222222222222,-22.906388888888888,-43.18222222222222,131867
155,BR: Sudeste-Sabara,-19.85388888888889,-43.783055555555556,-19.85388888888889,-43.783055555555556,122632
156,BR: Sudeste-Santo Andre,-23.663888888888888,-46.538333333333334,-23.663888888888888,-46.538333333333334,219168
157,BR: Sudeste-Sao Bernardo Do Campo,-23.69388888888889,-46.565,-23.69388888888889,-46.565,202148
158,BR: Sudeste-Sao Goncalo,-21.892222222222223,-45.59527777777778,-21.892222222222223,-45.59527777777778,124669
159,BR: Sudeste-Sao Joao De Meriti,-22.80388888888889,-43.37222222222222,-22.80388888888889,-43.37222222222222,240467
160,BR: Sudeste-Sao Paulo,-23.547500000000003,-46.63611111111111,-23.547500000000003,-46.63611111111111,193724
161,BR: Sudeste-Uberlandia,-18.91861111111111,-48.27722222222222,-18.91861111111111,-48.27722222222222,158650
162,BR: Sudeste-Catanduva,-21.128888888888888,-48.961666666666666,-21.128888888888888,-48.961666666666666,136209
163,BR: Sudeste-Taubate,-23.02638888888889,-45.555277777777775,-23.02638888888889,-45.555277777777775,196239
164,BR: Sudeste-Presidente Prudente,-22.125555555555557,-51.388888888888886,-22.125555555555557,-51.388888888888886,186090
165,BR: Sudeste-Mage,-22.652777777777775,-43.04055555555556,-22.652777777777775,-43.04055555555556,96074
166,BR: Sudeste-Itupeva,-23.145,-47.06361111111111,-23.145,-47.06361111111111,147532
167,BR: Sudeste-Paulinia,-22.761111111111113,-47.15416666666667,-22.761111111111113,-47.15416666666667,193566
168,BR: Sudeste-Praia Grande,-24.00583333333333,-46.40277777777778,-24.00583333333333,-46.40277777777778,187026
169,BR: Sudeste-Mogi das Cruzes,-23.522777777777776,-46.18833333333333,-23.522777777777776,-46.18833333333333,162174
170,BR: Sudeste-Sao Paulo-Cajamar,-23.351666666666667,-46.88111111111111,-23.351666666666667,-46.88111111111111,165528
171,BR: Sudeste-Sao Paulo-Osasco,-23.52611111111111,-46.788333333333334,-23.52611111111111,-46.788333333333334,190341
172,BR: Sudeste-Sao Paulo-Pedreiras,-22.741944444444446,-46.90138888888889,-22.741944444444446,-46.90138888888889,138901
173,BR: Sudeste-Minas Gerais-Alvinopolis,-20.10666666666667,-43.04888888888889,-20.10666666666667,-43.04888888888889,213261
174,BR: Sudeste-Minas Gerais-Sao Domingos das Dores,-19.51972222222222,-42.03388888888889,-19.51972222222222,-42.03388888888889,76166
175,BR: Sudeste-Minas Gerais-Cassia,-20.583055555555557,-46.92194444444444,-20.583055555555557,-46.92194444444444,104591
176,BR: Sudeste-Minas Gerais-Rio Espera,-20.853333333333335,-43.52027777777778,-20.853333333333335,-43.52027777777778,41248
177,BR: Sudeste-Rio De Janeiro-Cachoeiras de Macacu,-22.487222222222222,-42.71138888888889,-22.487222222222222,-42.71138888888889,28801
178,BR: Sudeste-Rio De Janeiro-Aperibe,-21.641388888888887,-42.1275,-21.641388888888887,-42.1275,33025
179,BR: Sudeste-Sao Paulo-Pederneiras,-22.308611111111112,-48.86555555555556,-22.308611111111112,-48.86555555555556,34138
180,BR: Sudeste-Sao Paulo-Marilia,-22.21388888888889,-49.94583333333333,-22.21388888888889,-49.94583333333333,202949
181,BR: Sul-Alvorada,-29.990277777777777,-51.07805555555556,-29.990277777777777,-51.07805555555556,219915
182,BR: Sul-Araucaria,-25.593055555555555,-49.41027777777778,-25.593055555555555,-49.41027777777778,114283
183,BR: Sul-Cascavel,-24.95583333333333,-53.45527777777778,-24.95583333333333,-53.45527777777778,157494
184,BR: Sul-Curitiba,-25.42777777777778,-49.27305555555555,-25.42777777777778,-49.27305555555555,205641
185,BR: Sul-Gravatai,-29.941944444444445,-50.99277777777778,-29.941944444444445,-50.99277777777778,189388
186,BR: Sul-Porto Alegre,-30.032777777777778,-51.230000000000004,-30.032777777777778,-51.230000000000004,200693
187,BR: Sul-Sao Jose Dos Pinhais,-25.529999999999998,-49.208333333333336,-25.529999999999998,-49.208333333333336,170827
188,BR: Sul-Sao Miguel do Oeste,-26.71861111111111,-53.51916666666666,-26.71861111111111,-53.51916666666666,169580
189,BR: Sul-Parana-Altonia,-23.886388888888888,-53.968333333333334,-23.886388888888888,-53.968333333333334,20183
190,BR: Sul-Rio Grande do Sul-Sapiranga,-29.638055555555557,-51.00694444444444,-29.638055555555557,-51.00694444444444,236628
191,BR: Sul-Rio Grande do Sul-Flores da Cunha,-29.028888888888886,-51.181666666666665,-29.028888888888886,-51.181666666666665,104038
192,BR: Sul-Rio Grande do Sul-Ametista do Sul,-27.366944444444446,-53.18694444444444,-27.366944444444446,-53.18694444444444,689
193,BR: Sul-Rio Grande do Sul-Lajeado,-29.466944444444444,-51.96138888888889,-29.466944444444444,-51.96138888888889,237308
194,BR: Sul-Santa Catarina-Sao Francisco do Sul,-26.243333333333336,-48.63805555555555,-26.243333333333336,-48.63805555555555,150209
195,BR: Centro Oeste-Brasilia,-15.0,-52.0,-15.0,-52.0,7655
196,BR: Centro Oeste-Cuiaba,-15.596111111111112,-56.09666666666667,-15.596111111111112,-56.09666666666667,138844
197,BR: Centro Oeste-Goiania,-16.678611111111113,-49.25388888888889,-16.678611111111113,-49.25388888888889,192748
198,BR: Centro Oeste-Mato Grosso do Sul-Ponta Pora,-22.549444444444447,-55.7025,-22.549444444444447,-55.7025,60585
199,BR: Centro Oeste-Goias-Itaberai,-16.02027777777778,-49.81027777777778,-16.02027777777778,-49.81027777777778,108940
200,BR: Centro Oeste-Goias-Cidade Ocidental,-16.161666666666665,-47.79972222222222,-16.161666666666665,-47.79972222222222,8371
201,BR: Centro Oeste-Mato Grosso-Sao Jose dos Quatro Marcos,-15.56638888888889,-58.29694444444444,-15.56638888888889,-58.29694444444444,3724
202,CL: Metropolitana-Barnechea,-33.36055555555556,-70.51222222222222,-33.36055555555556,-70.51222222222222,326989
203,CL: Metropolitana-Buin,-33.7325,-70.74277777777777,-33.7325,-70.74277777777777,229524
204,CL: Metropolitana-Cerrillos,-33.49277777777778,-70.69722222222222,-33.49277777777778,-70.69722222222222,848
205,CL: Metropolitana-Conchali,-33.38361111111111,-70.67722222222223,-33.38361111111111,-70.67722222222223,268752
206,CL: Metropolitana-Curacavi,-33.3975,-71.12694444444443,-33.3975,-71.12694444444443,129923
207,CL: Metropolitana-El Bosque,-33.56083333333333,-70.6875,-33.56083333333333,-70.6875,342413
208,CL: Metropolitana-El Carmen,-33.61666666666667,-70.83333333333333,-33.61666666666667,-70.83333333333333,158980
209,CL: Metropolitana-Estacion Central,-33.464444444444446,-70.69833333333334,-33.464444444444446,-70.69833333333334,277907
210,CL: Metropolitana-Huechuraba,-33.36027777777778,-70.63722222222223,-33.36027777777778,-70.63722222222223,239266
211,CL: Metropolitana-Independencia,-33.41166666666666,-70.66638888888889,-33.41166666666666,-70.66638888888889,309975
212,CL: Metropolitana-La Cisterna,-33.53,-70.66388888888889,-33.53,-70.66388888888889,278521
213,CL: Metropolitana-La Florida,-33.538333333333334,-70.55444444444444,-33.538333333333334,-70.55444444444444,222285
214,CL: Metropolitana-La Granja,-33.53527777777778,-70.62222222222222,-33.53527777777778,-70.62222222222222,210025
215,CL: Metropolitana-La Pintana,-33.58305555555556,-70.63416666666667,-33.58305555555556,-70.63416666666667,263525
216,CL: Metropolitana-La Reina,-33.44833333333333,-70.53555555555555,-33.44833333333333,-70.53555555555555,236904
217,CL: Metropolitana-Las Condes,-33.42055555555555,-70.50166666666667,-33.42055555555555,-70.50166666666667,231002
218,CL: Metropolitana-Lo Prado,-33.44416666666666,-70.72527777777778,-33.44416666666666,-70.72527777777778,307576
219,CL: Metropolitana-Macul,-33.49,-70.60083333333333,-33.49,-70.60083333333333,282468
220,CL: Metropolitana-Maipu,-33.51416666666667,-70.765,-33.51416666666667,-70.765,306902
221,CL: Metropolitana-Melipilla,-33.68888888888888,-71.21527777777779,-33.68888888888888,-71.21527777777779,201919
222,CL: Metropolitana-Nunoa,-33.447222222222216,-70.58277777777778,-33.447222222222216,-70.58277777777778,281514
223,CL: Metropolitana-Pedro Aguirre Cerda,-33.49166666666667,-70.67611111111111,-33.49166666666667,-70.67611111111111,355790
224,CL: Metropolitana-Penaflor,-33.60611111111111,-70.87638888888888,-33.60611111111111,-70.87638888888888,289990
225,CL: Metropolitana-Penalolen,-33.468333333333334,-70.53388888888888,-33.468333333333334,-70.53388888888888,304999
226,CL: Metropolitana-Providencia,-33.43083333333333,-70.60444444444444,-33.43083333333333,-70.60444444444444,328834
227,CL: Metropolitana-Pudahuel,-33.42388888888889,-70.85472222222222,-33.42388888888889,-70.85472222222222,3396
228,CL: Metropolitana-Puente Alto,-33.611666666666665,-70.57555555555555,-33.611666666666665,-70.57555555555555,301527
229,CL: Metropolitana-Quilicura,-33.35527777777778,-70.73583333333333,-33.35527777777778,-70.73583333333333,319329
230,CL: Metropolitana-Quinta Normal,-33.44166666666666,-70.67888888888889,-33.44166666666666,-70.67888888888889,92735
231,CL: Metropolitana-Recoleta,-33.406388888888884,-70.63944444444445,-33.406388888888884,-70.63944444444445,346817
232,CL: Metropolitana-Renca,-33.39055555555556,-70.71055555555556,-33.39055555555556,-70.71055555555556,280111
233,CL: Metropolitana-San Bernardo,-33.591944444444444,-70.69944444444445,-33.591944444444444,-70.69944444444445,265778
234,CL: Metropolitana-San Joaquin,-33.5,-70.61666666666666,-33.5,-70.61666666666666,264537
235,CL: Metropolitana-San Miguel,-33.49888888888889,-70.65166666666667,-33.49888888888889,-70.65166666666667,269697
236,CL: Metropolitana-Santiago,-33.456944444444446,-70.64805555555556,-33.456944444444446,-70.64805555555556,304553
237,CL: Metropolitana-Talagante,-33.66361111111111,-70.92722222222223,-33.66361111111111,-70.92722222222223,256093
238,CL: Metropolitana-Vitacura,-33.39222222222222,-70.5825,-33.39222222222222,-70.5825,244989
239,CL: Metropolitana-Bajos de San Agustin,0.0,0.0,0.0,0.0,24021
240,CL: Metropolitana-Valdivia de Paine,-33.808055555555555,-70.85777777777777,-33.808055555555555,-70.85777777777777,286497
241,CL: Metropolitana-Hospital,-33.86805555555556,-70.74555555555555,-33.86805555555556,-70.74555555555555,63389
242,CL: Metropolitana-Talagante-Padre Hurtado,-33.55694444444444,-70.87055555555555,-33.55694444444444,-70.87055555555555,92287
243,CL: Metropolitana-Santiago-Angostura,-33.870555555555555,-71.20444444444445,-33.870555555555555,-71.20444444444445,1837
244,CL: Metropolitana-Santiago-Cerro Navia,-33.422777777777775,-70.745,-33.422777777777775,-70.745,327760
245,CL: Tarapaca-Alto Hospicio,-20.26861111111111,-70.10472222222222,-20.26861111111111,-70.10472222222222,243536
246,CL: Tarapaca-Iquique,-20.213055555555556,-70.15027777777779,-20.213055555555556,-70.15027777777779,271366
247,CL: Antofagasta-Antofagasta,-23.65222222222222,-70.39527777777778,-23.65222222222222,-70.39527777777778,213304
248,CL: Antofagasta-Calama,-22.456666666666667,-68.92361111111111,-22.456666666666667,-68.92361111111111,296944
